effective_date,ticker,book_equity,net_income,sales,operating_cash_flow
2023-06-30,JP1048,10838995001.607857,113069794.97789256,4109909777.2987647,81824010.04723679
2023-06-30,JP1049,19119012374.80901,705331946.4514049,11757329409.698622,660241017.51395
2023-06-30,JP1050,21469777127.3326,-158827184.35514033,7479697514.790238,286939807.38943094
2023-06-30,JP1051,7425948777.349931,356060370.6573899,4187367155.1268544,257087384.58097962
2023-06-30,JP1052,18594321825.666126,570683340.9509516,13175368567.671333,805660107.9053528
2023-06-30,JP1053,224815902204.27167,1230925879.17314,39287868336.65515,1325305202.5952709
2023-06-30,JP1054,40692278552.27852,-265968150.88362503,11148877234.661438,1235873494.6816583
2023-06-30,JP1055,95497052200.8357,1640167598.7224076,50040116919.42203,1067619305.2493701
2023-06-30,JP1056,197908735552.70786,7961148927.818171,209043328407.26703,11887770681.807709
2023-06-30,JP1057,482152304278.3686,6621749515.011031,122285007102.04485,3651137981.962996
2023-06-30,JP1058,46139142968.66567,831352160.9485202,27088682012.554146,1787943990.698966
2023-06-30,JP1059,589263323795.8472,10255641673.283167,185087804928.2935,5970246665.616674
2023-06-30,JP1060,79063577642.82532,4357450122.227567,51806983606.93578,2178885062.1095276
2023-06-30,JP1061,39862734285.67525,781342757.2217299,16775315181.164003,520084750.8085783
2023-06-30,JP1062,48735479190.89169,415843343.7978062,17393798632.051422,1545844720.2748141
2023-06-30,JP1063,18253735193.301537,953666133.0160457,15531432473.612478,280149607.27020645
2023-06-30,JP1064,37158149486.304474,561911963.8200045,19056838934.875744,1175529159.4804022
2023-06-30,JP1065,82299341803.70456,1526736828.3526876,41270633642.02408,1809598873.4302897
2023-06-30,JP1066,180363968618.39737,6568550726.890531,67782512218.52315,4061999889.870655
2023-06-30,JP1067,439569313172.34357,1940087353.12914,101564920123.26202,9083539845.181372
2023-06-30,JP1068,30460003540.923946,671029933.7119696,2621208500.7106476,321435918.49711275
2023-06-30,JP1069,128487195860.6809,4246695154.5878468,112797358127.95192,4180711356.3648615
2023-06-30,JP1070,21952018555.767735,1264143241.4368522,20320022196.55516,834936857.3807807
2023-06-30,JP1071,114440263611.45895,2900340360.57067,41644477611.30338,2942890541.753094
2023-06-30,JP1072,60418740352.55912,781882873.080868,30789227962.71168,8706582.387833238
2023-06-30,JP1073,8423696981.032708,452452447.75950634,8501707491.214664,415220532.54564947
2023-06-30,JP1074,159171594041.92535,2948239664.483398,49375590013.133766,1528388180.5885775
2023-06-30,JP1075,39715445993.78313,264986919.4742981,12219526559.953968,243540419.60117328
2023-06-30,JP1076,36690607714.87035,977152192.4131254,29548223643.143677,1480063312.4193215
2023-06-30,JP1077,39447426828.98604,304427926.4912087,11728922488.47667,122236733.11199869
2023-06-30,JP1078,65781566831.007225,880663623.515967,27117252631.50492,633723291.6034184
2023-06-30,JP1079,77472218925.53474,698190540.5729319,44959674591.19287,2618588052.170797
2023-06-30,JP1080,49171182537.29935,1214941631.8695207,29819404136.715313,1867651564.379154
2023-06-30,JP1081,100404825404.0994,3745300168.9027567,81976147474.12447,4960809060.413567
2023-06-30,JP1082,67196248785.71013,129448635.52057172,51732914641.61915,2408839406.693452
2023-06-30,JP1083,241075638211.1323,9166426072.3853,182793401416.34363,8456501243.413488
2023-06-30,JP1084,41489886290.37355,273584700.33232474,935050616.7620138,738145665.8486083
2023-06-30,JP1085,38480481585.69411,639400779.1185861,11313604639.195555,643318124.668728
2023-06-30,JP1086,259749921187.6935,200031222.09485504,66448881734.037025,5526883275.599279
2023-06-30,JP1087,31098450205.97404,893355896.2955568,8502237352.332369,119412968.96407609
2023-06-30,JP1088,329739699452.5441,2474210248.727053,58163572887.23595,484757155.9176113
2023-06-30,JP1089,83197119389.6137,-963688132.6244088,47262534589.23795,1501055974.3131995
2023-06-30,JP1090,85029723824.03389,2510501679.60674,49988648762.33156,1813895144.5190594
2023-06-30,JP1091,164426260459.5353,1492135032.2892976,24507809393.705177,150907687.78126216
2023-06-30,JP1092,548846791123.0467,12638124470.561644,281599606764.6813,19482790043.33405
2023-06-30,JP1093,468066540171.8788,5283093835.274645,235549088240.24457,5830776909.020015
2023-06-30,JP1094,59037683382.51767,2167107882.499072,32535078188.418484,1725833505.3406425
2023-06-30,JP1095,50513376441.28706,1774736068.723057,63120506430.619286,1913428515.2451913
2023-06-30,JP1096,198681533174.23865,3690544819.7280054,132296535341.30458,9103340789.712902
2023-06-30,JP1097,29859560908.716484,681693288.3550937,25219884400.70638,1142751432.1737838
2023-06-30,JP1098,149587168000.9903,1087700119.7760942,62042590033.44348,903574278.8192227
2023-06-30,JP1099,41546420900.07298,688397365.58362,17617705170.690556,439349496.37751853
2023-06-30,JP1100,91160094133.46518,1628672597.0596285,48194265093.51286,2452800207.296744
2023-06-30,JP1101,48654053931.15642,493673437.78127265,19792318024.866364,-10089166.287391406
2023-06-30,JP1102,18317644951.910084,-94024949.8533425,9074878609.95514,503666086.44872123
2023-06-30,JP1103,15530179516.932772,1361362.7603014598,2732379688.3945894,-2966330.446540659
2023-06-30,JP1104,25962783636.04158,612474006.7759771,10718406515.531425,883509000.0432334
2023-06-30,JP1105,53182793518.70228,300975853.1552888,30157647324.020416,2107562218.20753
2023-06-30,JP1106,42437228943.52593,2447644252.597367,60109078362.95539,3215303512.4288874
2023-06-30,JP1107,604836262674.5121,22262774989.120777,409226748520.78204,18751519980.300137
2023-06-30,JP1108,422606792756.51483,294974305.3921716,73405887792.88937,569882648.614265
2023-06-30,JP1109,22426414751.937702,453087140.2454481,14647779347.091942,730300332.694847
2023-06-30,JP1110,100411036810.91554,2970859756.756002,11264804542.666082,3703439641.3930154
2023-06-30,JP1111,37934326652.108,656240635.2365643,15663289563.117105,1812075277.378253
2023-06-30,JP1112,39049589931.04086,407338993.37659204,31895631478.434258,2320701430.072798
2023-06-30,JP1113,90844014463.336,2482396979.7396474,74755114348.79819,4127126173.2228923
2023-06-30,JP1114,166322724014.5592,1641243916.58886,48889379135.60029,3095928325.3365135
2023-06-30,JP1115,50111786508.09126,1346104998.5803413,15482657361.954487,377076033.3094732
2023-06-30,JP1116,242997078427.75134,-962951134.4890851,14599492948.770456,-2755926328.600031
2023-06-30,JP1117,33281066252.096855,260959392.3076333,11457061498.790852,1050321222.4714888
2023-06-30,JP1118,167732625466.01794,944451820.373816,21727282135.30467,476547464.41357505
2023-06-30,JP1119,1414240000810.434,5820553634.364415,451685690947.43304,25616333181.182293
2023-09-30,JP1000,88746760072.03209,-161156832.9318989,18542023833.456055,1356287943.4020057
2023-09-30,JP1001,83606391609.0391,1193923334.807592,63130780911.928604,3025453704.5916424
2023-09-30,JP1002,246447742792.53314,3990332408.389345,88375301591.52669,5747384144.4203205
2023-09-30,JP1003,93786314360.78438,1235778943.7458403,23643823528.98257,1211343908.7884033
2023-09-30,JP1004,46339226818.45372,2238369276.630062,48412534549.12906,565159476.620666
2023-09-30,JP1005,220789038206.61954,4672791939.709851,194413386580.0699,6239570062.3161335
2023-09-30,JP1006,49061373656.64963,1889603295.134358,31549576017.75021,1371443703.2371764
2023-09-30,JP1007,48295415309.398766,564636800.9012104,9160133075.462444,107971259.94559455
2023-09-30,JP1008,110435822579.10101,1851364581.9168785,49135294675.19313,3241938274.023254
2023-09-30,JP1009,176759999328.8023,1978777326.8441215,61914307177.25184,3373247101.260468
2023-09-30,JP1010,168640098642.4779,126209689.99833447,31376428108.659374,2021892059.9821243
2023-09-30,JP1011,534576028333.454,6772324810.278377,29433023590.63167,-97342829.57931443
2023-09-30,JP1012,213289113959.5947,1732364297.7613943,138571937051.1584,5891506173.687733
2023-09-30,JP1013,409972588106.59735,2449075216.4565067,87064308211.27618,965406658.2707319
2023-09-30,JP1014,115234096556.7311,-822201096.1385998,9202357050.844128,2030251814.3648777
2023-09-30,JP1015,639029235720.1259,15412828527.125954,208303055682.01355,18532947092.97719
2023-09-30,JP1016,104357499441.32774,1202826652.2275672,37412978344.40191,1940903001.3424933
2023-09-30,JP1017,10651068188.037243,244134219.2180695,7088636026.094514,157995405.9014089
2023-09-30,JP1018,558212017280.0588,12215595588.888033,442541021972.1094,16897293213.529757
2023-09-30,JP1019,63929872870.00659,2321478070.5404425,64523981126.89018,3638541525.30177
2023-09-30,JP1020,82243156588.85667,1361408071.3442876,46129476953.61349,3392763254.6255183
2023-09-30,JP1021,247422126476.90964,-1573831830.8724728,56895529333.84422,2229356308.644543
2023-09-30,JP1022,21631333589.222706,-487176351.24011636,168005194.85911584,46618884.839269385
2023-09-30,JP1023,32092718970.89324,406641967.6653667,12440484548.517467,667129093.5752286
2023-09-30,JP1024,16117944376.815111,33411441.318784684,7262459939.562574,36459174.77440959
2023-09-30,JP1025,35116103689.78432,138807079.7120026,13336208367.334667,713795351.7003235
2023-09-30,JP1026,128402873769.05617,-227774915.2088572,34774395448.79879,2815908643.7326546
2023-09-30,JP1027,119416541416.30962,4617047499.570494,65254940935.77148,3937411117.7379303
2023-09-30,JP1028,95654276151.95398,2374462285.58572,67869222791.69668,3621702495.052649
2023-09-30,JP1029,23561437231.395252,267594367.26343647,15568923998.480736,746506782.408098
2023-09-30,JP1030,21438216308.237446,160012893.68142173,4525622503.0727625,157991733.92868358
2023-09-30,JP1031,87966371485.90762,-1355008906.3611622,19007936567.077564,525863029.38052577
2023-09-30,JP1032,41344508682.77414,507306252.2946903,6109217225.174053,92781258.24434112
2023-09-30,JP1033,82121765657.35138,952839606.240389,33525025486.876316,1591530511.7499697
2023-09-30,JP1034,156501709816.18884,5393748349.108995,85521280889.09987,5137818416.005715
2023-09-30,JP1035,96309142649.37285,3386732370.2614284,69516242403.46066,3650545084.043981
2023-09-30,JP1036,170976209706.37802,420562448.6095278,79081099847.69623,5200715042.580048
2023-09-30,JP1037,102995315120.33913,1079563718.064389,83097573966.81947,3072948668.9083076
2023-09-30,JP1038,84770727466.81734,859474163.0245126,44013601761.08701,1208486068.5270662
2023-09-30,JP1039,51917234023.36269,497604862.66788787,11818791552.407295,875113545.8751583
2023-09-30,JP1040,152227699316.49164,-1133305091.8782573,17811469691.08421,2056370187.5212977
2023-09-30,JP1041,105678618285.60199,767031065.1115383,33046652836.034573,2518592051.581285
2023-09-30,JP1042,204872574558.5944,5387184153.998577,187324354296.6315,7031487182.313935
2023-09-30,JP1043,86483340234.61794,1000017521.8741219,16908961074.460161,-144777882.89781463
2023-09-30,JP1044,178218170622.71478,3230757162.112964,79310215213.776,3811428573.5891113
2023-09-30,JP1045,79317033845.72467,214959932.10935482,14084673367.240252,832330325.2961516
2023-09-30,JP1046,118804322298.98973,289092333.4644292,52025721981.5288,1717764334.8498607
2023-09-30,JP1047,227432526455.95407,195020400.25928915,86492045131.45816,77798039.89815725
2023-09-30,JP1048,13316898654.086044,-11750942.892142713,3335361562.2734127,165859334.3824392
2023-09-30,JP1049,24730818360.244736,528902296.02507585,12032563541.329124,776514506.0153497
2023-09-30,JP1050,32529513288.54549,396390982.5382718,6590788694.343518,306806929.77177
2023-09-30,JP1051,11317221714.911537,-12755772.488880618,4133508600.7225747,48118626.19391272
2023-09-30,JP1052,18890179792.657207,-128480996.57279123,14306246480.459255,811288082.0615304
2023-09-30,JP1053,225650703503.4158,-833963707.1507801,32025517421.435635,3458150873.106381
2023-09-30,JP1054,53963586527.63276,-174277154.88939175,16634025168.588022,897116444.8270438
2023-09-30,JP1055,95634576787.35194,1996299123.9121554,43760635098.69518,3339260761.124675
2023-09-30,JP1056,292558049220.54315,7093459345.827509,209262853037.10593,9210567979.758749
2023-09-30,JP1057,532275902481.9293,6915184673.866267,230010976603.41876,12733043260.432188
2023-09-30,JP1058,71052408274.10439,440844697.8215659,31831119548.177433,1419275739.7063909
2023-09-30,JP1059,394580611214.1368,5715491121.885353,168450784479.77606,2825252382.9222383
2023-09-30,JP1060,41296666969.32027,2009969266.4064586,67268126411.94087,3468561303.5297203
2023-09-30,JP1061,23974836244.821217,157326366.43615335,15585776092.5793,1052628665.4699574
2023-09-30,JP1062,44216563267.58587,600763603.9110689,18275369188.97472,1324404864.4108984
2023-09-30,JP1063,16706374980.756878,664263788.9538271,12926651444.162394,881389103.8584999
2023-09-30,JP1064,61749665670.039566,661588561.4924953,16884201383.797607,1046830249.6751026
2023-09-30,JP1065,58323670567.84707,1721299720.9882357,42082667467.72423,1925696081.8673863
2023-09-30,JP1066,82556185261.0912,2514540649.988105,79282089023.27939,2656260739.71064
2023-09-30,JP1067,388316620932.0136,-2627406966.805621,113804122626.76744,3732035144.756188
2023-09-30,JP1068,65876338443.25427,194518620.71331286,5450066777.771245,45303786.86253128
2023-09-30,JP1069,137776277605.85254,2616021304.0635815,94764113846.87698,5850922356.5148
2023-09-30,JP1070,19672560801.593338,909269209.6520706,26504372331.083134,834099188.9777718
2023-09-30,JP1071,109726357670.7484,2063062010.106463,67786622388.62534,2683711350.3216105
2023-09-30,JP1072,71639367663.00966,910433815.5046868,28896613109.336205,1354273062.540951
2023-09-30,JP1073,18583064521.46778,296953116.76449406,10172049371.541046,351808430.02826464
2023-09-30,JP1074,229199678941.72534,-2950463060.7966247,49892423449.10026,-539921824.4105597
2023-09-30,JP1075,81652640995.11903,721966795.074671,18528373504.554253,1544645861.878431
2023-09-30,JP1076,46006598026.90657,710501717.9882066,33506423234.863964,1255000793.1962628
2023-09-30,JP1077,27243495521.775818,349929091.7844529,10242657692.725922,1098736641.5648322
2023-09-30,JP1078,51743391091.12198,650584744.0487602,21732314585.286705,1858146595.0912564
2023-09-30,JP1079,104079904168.45862,-616942713.662752,50737521099.80126,160282152.30450606
2023-09-30,JP1080,73570478358.09972,2331037864.2962756,34060144489.55409,921375879.960126
2023-09-30,JP1081,123016724250.44655,3013309075.4011574,99111784736.39578,3914770662.848708
2023-09-30,JP1082,127348464390.84467,36893053.141747765,51855473643.39698,2345335885.9462743
2023-09-30,JP1083,250915362743.07916,14318407113.78032,199735520818.90775,11526725678.567844
2023-09-30,JP1084,37954161280.31236,-922902534.8047822,7441998490.982137,-1005864217.1610739
2023-09-30,JP1085,24201071902.624317,476423959.515031,13364195155.470346,864535374.5230098
2023-09-30,JP1086,250465826950.58707,7514161364.859336,64838363811.5434,4061079382.563081
2023-09-30,JP1087,90562534180.6567,-549419085.356153,14089789370.807219,766029569.4721476
2023-09-30,JP1088,268491949465.12482,-503565094.9219527,60646102400.88095,2900156855.697437
2023-09-30,JP1089,140606753599.67813,2777197608.179142,62186895791.31681,1328291684.942481
2023-09-30,JP1090,113448724574.75343,2869642372.871892,55839412455.298805,2192629091.8178525
2023-09-30,JP1091,161324136487.4694,250334315.54733193,28814236647.596462,-83587473.41108854
2023-09-30,JP1092,376255129210.5554,13132110012.824627,319232421716.1952,17470168057.840343
2023-09-30,JP1093,491234911549.2422,-8429555438.284773,245902863491.33908,18431608810.95518
2023-09-30,JP1094,30666459369.88789,828834782.4514493,30013716604.14182,1705338221.6153476
2023-09-30,JP1095,100599710687.34349,2473089774.9167147,74726794357.89589,4056095253.209564
2023-09-30,JP1096,80580109740.15901,6027030187.429945,132919492618.97508,5536145469.163663
2023-09-30,JP1097,20254959611.1735,733475693.4086645,22552595894.956287,1051297011.0771137
2023-09-30,JP1098,80078566159.6164,1841199235.076177,41212833589.471375,1919161322.709358
2023-09-30,JP1099,51486638382.02142,1081435010.8317864,30814195028.592175,1235509992.0846956
2023-09-30,JP1100,79748116903.10266,1816382484.6384451,56978979636.37219,2359446679.671801
2023-09-30,JP1101,49635517277.61811,628778853.6436229,20621954276.38534,742584451.0079195
2023-09-30,JP1102,24202678169.02033,192420585.87866274,8422597622.0985775,377636322.6001009
2023-09-30,JP1103,6848789049.471797,54871655.05059885,1904318063.796895,140954029.94083908
2023-09-30,JP1104,12078319309.438152,600185513.0223147,12216379393.608711,943735221.3366374
2023-09-30,JP1105,44959824715.435,1020159568.1348253,26583904597.522068,98018357.90457854
2023-09-30,JP1106,70753225168.05959,2529841656.077129,66512607001.866615,3319954096.8996816
2023-09-30,JP1107,715302071424.5146,15980876682.590565,499170442549.4929,11272446336.373396
2023-09-30,JP1108,278191642521.50494,3915923056.539943,85312446237.8945,3485914415.129496
2023-09-30,JP1109,21028565130.817833,289295387.2431578,13091085079.813591,216878571.44317946
2023-09-30,JP1110,121557919127.71822,355206278.08249086,9341767236.941998,3459617159.5089097
2023-09-30,JP1111,63180527041.88829,858118736.2398348,18673696558.723705,-1119133990.1218321
2023-09-30,JP1112,97299586308.59283,1412192057.5029328,31574152634.498817,1006678470.6751789
2023-09-30,JP1113,116216608001.71774,3387381527.473924,64616013199.22024,3096386932.0938478
2023-09-30,JP1114,171833788784.24588,2529057975.376786,53271089703.80586,-812930857.5929936
2023-09-30,JP1115,40976006277.6048,40156226.43480075,20606602243.23782,463946007.713747
2023-09-30,JP1116,244822476403.89893,-1240872498.0132704,1.0,3529297953.4135385
2023-09-30,JP1117,29758611176.709198,566376842.5354362,7936180307.611451,488368037.2582327
2023-09-30,JP1118,175590464354.39767,-309565924.11003816,14720735104.010067,-44824383.66176509
2023-09-30,JP1119,626559380356.0405,20854053975.133606,384726019507.4604,11260223061.321074
2023-12-31,JP1000,86628015095.03944,645799453.7394478,19031779778.218338,951385861.1737771
2023-12-31,JP1001,112953892387.4299,583525119.7460619,64094778698.59704,4069391942.902831
2023-12-31,JP1002,276769543106.0826,2793772991.0719695,133180578207.16417,3618272319.0498743
2023-12-31,JP1003,45675158836.64749,807143433.4806551,22594445681.530853,971076160.3866191
2023-12-31,JP1004,30287277967.067196,1107437836.3376248,51125118093.28573,1681351227.5835907
2023-12-31,JP1005,182261249387.1776,4420749331.843691,169587394262.6342,6507618036.376448
2023-12-31,JP1006,46707539126.34534,1075186582.074954,27658592924.322086,1623426404.9908721
2023-12-31,JP1007,34158753359.84678,667119045.1063825,8110544878.208874,242926765.14704067
2023-12-31,JP1008,87430896765.18495,1048767886.8211824,31499555673.185383,1256832946.7152753
2023-12-31,JP1009,137570979509.11887,2868248432.5513086,59282043154.24329,2260964051.342485
2023-12-31,JP1010,131521030246.64906,909438083.9451224,30482314439.753242,1833722891.911073
2023-12-31,JP1011,529639403894.55,3473818396.7191844,45052593749.67553,3299406330.699282
2023-12-31,JP1012,183019147313.26868,4245610846.1164565,118208264663.00673,4289273122.055888
2023-12-31,JP1013,319690193964.1712,1627533668.9369545,84850327912.83484,2357969086.2212048
2023-12-31,JP1014,142473614680.15753,-2582078368.329137,19151900258.084682,-153876927.98491967
2023-12-31,JP1015,618682067086.0281,1257605541.9583209,253177979278.77863,10272464344.660496
2023-12-31,JP1016,111439890347.60191,2224324293.562009,47357012500.78248,2673985877.656437
2023-12-31,JP1017,6676276250.270014,352896894.2051558,7380575001.605833,487419463.5584701
2023-12-31,JP1018,600923863998.1465,18623119985.565083,375079238271.77686,18160304041.055767
2023-12-31,JP1019,54700294080.70722,1657212533.911544,49973272014.094826,1600108650.2332568
2023-12-31,JP1020,94872287073.47018,502008194.3689801,50279400314.59179,-633441063.5860792
2023-12-31,JP1021,151292493405.2228,2300697492.35031,77254467566.02385,2290256907.6677456
2023-12-31,JP1022,34854029783.74587,137865045.35333562,2847561136.28253,-16706443.320383608
2023-12-31,JP1023,33649256791.33938,242865237.86796248,13059699947.252853,396789133.15773827
2023-12-31,JP1024,13887567217.525282,177925264.14218268,5630367276.607499,254184248.2070144
2023-12-31,JP1025,49430632747.4581,1009105313.9385514,14768911658.803326,592607966.7297125
2023-12-31,JP1026,121164942499.12679,688343095.8757215,42275239143.54313,916335986.5092285
2023-12-31,JP1027,145312285547.33218,2720191236.5593224,62028613340.171394,4048014077.0215197
2023-12-31,JP1028,126144969799.19261,1746664416.8419783,69519677861.93726,1681014583.6004655
2023-12-31,JP1029,33788950778.87995,195720339.22659913,8344737932.737424,614910601.8313466
2023-12-31,JP1030,17662406566.89548,229736400.00298893,4205656729.80769,77111259.24518412
2023-12-31,JP1031,120146421213.68887,-1148004671.1578958,25187794730.02096,2261152473.9332414
2023-12-31,JP1032,38773018625.14753,1358668427.4617124,7364868017.763185,417396595.60481036
2023-12-31,JP1033,154332995925.244,2339175354.0116005,43827916921.05024,-2604992453.2866955
2023-12-31,JP1034,181708436176.19687,1064919465.9645267,73248621826.27548,2455779450.098895
2023-12-31,JP1035,64787052445.71064,1531964442.4856355,73894239350.5824,4277714861.017953
2023-12-31,JP1036,128193364165.28706,3673413889.3832774,55476630369.525925,3842229033.137471
2023-12-31,JP1037,113649182698.65012,3177542542.1584363,73173729996.01541,490314874.0511165
2023-12-31,JP1038,178997651322.35605,4529072160.31864,57357337119.26094,4217946602.9395795
2023-12-31,JP1039,54834572191.17356,573227371.0298779,11128305322.658772,328052073.3690619
2023-12-31,JP1040,90890236890.32094,1381116047.1996436,30234767099.896828,1961726126.174571
2023-12-31,JP1041,153022863314.141,1375326579.608701,37300871615.1594,-1173822047.0192592
2023-12-31,JP1042,149800947683.13507,5800182657.317747,158328898607.9108,10064450712.981106
2023-12-31,JP1043,63503777434.963524,-968036037.6086483,16230937410.343996,1339572239.4258823
2023-12-31,JP1044,140370550349.97736,1792339797.6299558,86525077283.58298,4595383826.622632
2023-12-31,JP1045,62938190674.06788,-484359712.6108547,24496146583.989635,909413563.0120478
2023-12-31,JP1046,90164806150.05534,2969347533.231166,49251361019.65166,2119062770.0994453
2023-12-31,JP1047,173369556564.4779,1942223866.2007358,78945646003.9905,4507458097.000185
2023-12-31,JP1048,20817154950.957638,89007188.61791696,4852391429.400276,39725198.167023815
2023-12-31,JP1049,30117763846.84872,847849928.5808514,11482997049.255033,358160490.6689011
2023-12-31,JP1050,16837791516.091692,253772082.28444785,5597265492.379557,163483782.69886598
2023-12-31,JP1051,13135786553.666523,87570231.9329645,5209815368.05894,190610762.7829131
2023-12-31,JP1052,32705969455.464268,912672670.672848,12097126019.946934,680975086.4602333
2023-12-31,JP1053,101791564496.59776,-2021239699.7281003,32226112822.55948,1804461009.2441287
2023-12-31,JP1054,41305594635.993095,536667462.48300743,10797790674.967506,566036698.7338009
2023-12-31,JP1055,158433223952.2624,1390382437.6827667,45015302948.96631,2268329056.522752
2023-12-31,JP1056,220804006949.38437,6164180688.396696,195689913653.9123,8653997172.393234
2023-12-31,JP1057,362591592472.2651,7180361679.382679,160354493382.88852,5234727069.533297
2023-12-31,JP1058,74588325622.44075,-592521272.0529388,39351180609.85368,3519963467.0877104
2023-12-31,JP1059,512859594458.62476,5632997077.136739,151080798317.3493,5944666935.577106
2023-12-31,JP1060,52166744876.36285,3024699342.619778,58078987626.28058,3434300058.8264146
2023-12-31,JP1061,27775131813.159542,473364191.6839133,16753987822.85517,909622865.9872606
2023-12-31,JP1062,47093365778.96685,683037102.4045308,16696715213.200447,1007368003.499294
2023-12-31,JP1063,50370013272.45235,759581696.6229637,13949201911.748507,696333356.4017411
2023-12-31,JP1064,41260955525.711685,83853318.16402988,18733717101.296253,1368659962.4237874
2023-12-31,JP1065,70039224168.49503,2630300065.1027904,53427208551.57198,2510527348.8617015
2023-12-31,JP1066,249689699183.57144,2021774730.9902205,124730849443.52777,7905860995.786741
2023-12-31,JP1067,500957390284.719,4317248121.007027,86480771491.06787,9000835628.49827
2023-12-31,JP1068,27464521730.325523,54522522.57808428,4531380692.727204,69546560.04214233
2023-12-31,JP1069,104644926615.49515,5216791147.4459915,94061096600.88957,5844540959.315986
2023-12-31,JP1070,16567662850.187967,376370110.0048436,29150687873.475403,1425888997.2113574
2023-12-31,JP1071,69189255330.82602,241773992.87383497,51930632092.73655,1629402860.2882082
2023-12-31,JP1072,75290040561.83083,526323690.8789739,30011299755.895367,2323243495.376257
2023-12-31,JP1073,13491018257.735401,177873542.6045056,10194852078.895733,542805071.8655216
2023-12-31,JP1074,451108488308.59314,2040214458.3433225,49236487297.6713,170350496.1294547
2023-12-31,JP1075,70024721166.55095,-470969274.2082645,8782929399.894672,645945814.3902471
2023-12-31,JP1076,55683974441.915565,1515916828.714542,30892126088.975914,1990589566.2786975
2023-12-31,JP1077,32253922916.836113,257714011.19577459,11787710810.649088,608008689.4916341
2023-12-31,JP1078,131646907627.27612,519398846.6850605,18309588577.814934,1492269507.839598
2023-12-31,JP1079,126897366070.4771,-382149645.3355701,61955661841.364265,2659966254.224425
2023-12-31,JP1080,41879942175.04838,989077099.9142416,34937686677.034676,1351817867.3950562
2023-12-31,JP1081,90247023296.79132,3843544397.072017,91234491679.36055,5407487774.759006
2023-12-31,JP1082,154644977370.40222,1614255907.5401564,42773723413.83951,-484964360.30118227
2023-12-31,JP1083,424580097326.2566,7818301350.094432,261388818580.04193,12426927042.262596
2023-12-31,JP1084,31381745663.498283,-550557345.6783701,4537968157.3514595,-860471698.7167889
2023-12-31,JP1085,26641112129.592342,157370037.81882748,6541012686.587589,53503213.04828839
2023-12-31,JP1086,358929148397.26715,1601048334.6540275,75201633867.91742,975845413.969321
2023-12-31,JP1087,50489858975.98435,461892319.6871536,12645693677.340872,753086041.0313202
2023-12-31,JP1088,453694043305.54584,4439138717.3473835,89825870138.56497,1381646014.1894255
2023-12-31,JP1089,144349309369.27594,6755459.731650685,46789617771.08267,2733802444.037363
2023-12-31,JP1090,123380109232.29468,2560120986.390262,62490876181.23935,1417018835.378513
2023-12-31,JP1091,68591604149.76322,199171876.5773102,29263375884.955463,2395312667.781668
2023-12-31,JP1092,504834810162.7635,6904173875.327405,261392264966.58524,17554060108.137394
2023-12-31,JP1093,544081534528.144,3682524045.4921303,243335011044.0078,17914533103.503426
2023-12-31,JP1094,60018736170.93339,-643823902.9146416,37483431801.368126,1457611201.3342054
2023-12-31,JP1095,71545367978.28294,2112878418.5715606,68402553383.13638,3087716578.2708406
2023-12-31,JP1096,158010817136.21384,3370738376.1069045,157634873046.053,3576952571.54618
2023-12-31,JP1097,24731991640.209633,880576304.42133,30130532387.645565,1566931687.4552317
2023-12-31,JP1098,224366691614.832,-355369873.53610694,47914167464.11123,3630524262.7936144
2023-12-31,JP1099,66550562137.77263,618661511.518088,22537287082.603786,1704736790.8687868
2023-12-31,JP1100,93377519124.80591,999937092.4833503,46356649889.72264,4084268298.228214
2023-12-31,JP1101,39279056324.65896,708827426.6565385,15732385918.28804,900193276.0747545
2023-12-31,JP1102,24623842658.159676,614244390.6269544,9231312356.23531,103872525.49788554
2023-12-31,JP1103,12837131609.840754,55317028.37650703,969354782.9545455,195794318.5334678
2023-12-31,JP1104,20794915096.559177,499958817.00837123,14450824210.48001,619043907.4350506
2023-12-31,JP1105,68345330880.10479,943149896.8144127,32119063277.683163,1525192940.4692585
2023-12-31,JP1106,56250477989.33986,2178593621.9949965,62564541740.62649,3653141612.8651557
2023-12-31,JP1107,784590180934.273,21455905202.0088,560188093861.6298,24534755078.406506
2023-12-31,JP1108,410178314735.6008,2617143788.825168,81389408407.18268,6215971064.311567
2023-12-31,JP1109,17049757050.48346,202573832.52135178,11978799048.747614,450747495.57998955
2023-12-31,JP1110,161392866087.35477,-284152190.5697097,26517840381.219112,331782113.5155468
2023-12-31,JP1111,93068313023.46524,609412996.7990193,20725844120.30654,1390113685.545368
2023-12-31,JP1112,75049903355.6832,1619240534.2158039,43836516643.77324,1578059978.3053234
2023-12-31,JP1113,44167461808.124084,2596304115.674043,78093715415.94534,3911299420.8452034
2023-12-31,JP1114,119532307381.69939,870066002.9671272,39644290577.638824,912315465.8202351
2023-12-31,JP1115,51097335228.967,908662454.806548,17799142223.421394,447895257.70617837
2023-12-31,JP1116,282414927665.6151,-2341272919.4385886,1.0,4470260528.692344
2023-12-31,JP1117,24558427626.15047,-126647844.05580144,9882829612.427784,-43306045.89033858
2023-12-31,JP1118,234607520207.32846,512311705.7521151,16445224413.551497,1328898323.1974823
2023-12-31,JP1119,1496149521450.474,9600244217.07533,451457268686.50323,12028052431.779055
2024-03-31,JP1000,85945141629.41621,172091252.53063455,22020461387.407906,663756860.829025
